Words Cnts:  6713                        Number of Occurrences: 87734
collar                                   frequency:1    
colleagues                               frequency:1    
collect                                  frequency:3    
collected                                frequency:2    
collecting                               frequency:2    
collection                               frequency:1    
colliding                                frequency:1    
color                                    frequency:8    
colored                                  frequency:3    
columns                                  frequency:1    
combative                                frequency:1    
come                                     frequency:121  
comes                                    frequency:2    
comeuppance                              frequency:1    
comfort                                  frequency:1    
comfortably                              frequency:1    
comforting                               frequency:1    
comics                                   frequency:1    
comin                                    frequency:1    
coming                                   frequency:31   
command                                  frequency:2    
commands                                 frequency:1    
comment                                  frequency:3    
commentating                             frequency:1    
comments                                 frequency:1    
committee                                frequency:1    
common                                   frequency:35   
commotion                                frequency:1    
community                                frequency:2    
company                                  frequency:3    
compartment                              frequency:2    
compass                                  frequency:2    
competing                                frequency:1    
competition                              frequency:1    
complaining                              frequency:1    
complete                                 frequency:4    
completed                                frequency:1    
completely                               frequency:14   
complex                                  frequency:1    
complicated                              frequency:3    
compliments                              frequency:1    
compose                                  frequency:1    
composition                              frequency:2    
compost                                  frequency:5    
concealed                                frequency:3    
concentrate                              frequency:1    
concentrated                             frequency:1    
concern                                  frequency:4    
concerned                                frequency:2    
conditions                               frequency:1    
conducting                               frequency:1    
confederation                            frequency:1    
confession                               frequency:2    
confetti                                 frequency:2    
confide                                  frequency:1    
confidence                               frequency:3    
confident                                frequency:1    
confirmed                                frequency:1    
confiscated                              frequency:1    
confused                                 frequency:4    
confusion                                frequency:2    
conjured                                 frequency:2    
conjuring                                frequency:1    
connect                                  frequency:1    
connected                                frequency:3    
conquered                                frequency:1    
consequences                             frequency:1    
considerable                             frequency:2    
considerably                             frequency:1    
considered                               frequency:3    
considering                              frequency:1    
consorted                                frequency:1    
constant                                 frequency:1    
constantly                               frequency:3    
constrictor                              frequency:2    
consumed                                 frequency:1    
contact                                  frequency:1    
contacted                                frequency:1    
contain                                  frequency:1    
contained                                frequency:1    
contented                                frequency:2    
contents                                 frequency:4    
continued                                frequency:14   
continuing                               frequency:2    
contorted                                frequency:2    
contracted                               frequency:1    
contraptions                             frequency:1    
contrary                                 frequency:1    
control                                  frequency:8    
convention                               frequency:1    
conversation                             frequency:2    
conversations                            frequency:1    
convict                                  frequency:1    
convinced                                frequency:2    
cooking                                  frequency:1    
cool                                     frequency:4    
coolly                                   frequency:1    
coop                                     frequency:1    
cooped                                   frequency:1    
copies                                   frequency:3    
copper                                   frequency:1    
copy                                     frequency:7    
core                                     frequency:1    
cornelius                                frequency:5    
corner                                   frequency:22   
cornered                                 frequency:1    
corners                                  frequency:4    
cornish                                  frequency:1    
corrected                                frequency:1    
correspondence                           frequency:1    
corridor                                 frequency:28   
corridors                                frequency:14   
cough                                    frequency:2    
coughed                                  frequency:3    
could                                    frequency:212  
couldn                                   frequency:60   
count                                    frequency:3    
counter                                  frequency:6    
countercharm                             frequency:1    
countercurse                             frequency:1    
counting                                 frequency:4    
countless                                frequency:5    
country                                  frequency:2    
couple                                   frequency:5    
courage                                  frequency:3    
course                                   frequency:50   
coursing                                 frequency:2    
courtyard                                frequency:3    
cousin                                   frequency:1    
cover                                    frequency:11   
covered                                  frequency:22   
covering                                 frequency:1    
cower                                    frequency:1    
cowered                                  frequency:1    
cowering                                 frequency:4    
crabbe                                   frequency:35   
crack                                    frequency:9    
cracked                                  frequency:4    
crackling                                frequency:4    
cramped                                  frequency:1    
crane                                    frequency:1    
craning                                  frequency:3    
crash                                    frequency:10   
crashed                                  frequency:5    
crashing                                 frequency:5    
crawl                                    frequency:1    
crawled                                  frequency:1    
crazed                                   frequency:1    
crazy                                    frequency:4    
creak                                    frequency:1    
creaking                                 frequency:6    
creaks                                   frequency:1    
cream                                    frequency:5    
creams                                   frequency:1    
creating                                 frequency:1    
creature                                 frequency:13   
creatures                                frequency:8    
credit                                   frequency:2    
creeping                                 frequency:5    
creepy                                   frequency:1    
creevey                                  frequency:15   
creevy                                   frequency:1    
cried                                    frequency:8    
cries                                    frequency:1    
crime                                    frequency:3    
crimson                                  frequency:2    
crisply                                  frequency:1    
crisscrossing                            frequency:1    
criticize                                frequency:1    
croaked                                  frequency:7    
cronies                                  frequency:1    
crooked                                  frequency:5    
crop                                     frequency:1    
cross                                    frequency:6    
crossbow                                 frequency:3    
crossed                                  frequency:10   
crosses                                  frequency:1    
crossing                                 frequency:2    
crouch                                   frequency:2    
crouched                                 frequency:2    
crouching                                frequency:2    
crowd                                    frequency:45   
crowded                                  frequency:8    
cruel                                    frequency:2    
cruelty                                  frequency:1    
crumpled                                 frequency:3    
crunch                                   frequency:1    
crunching                                frequency:1    
crushing                                 frequency:2    
cry                                      frequency:2    
crying                                   frequency:7    
crystal                                  frequency:1    
cubs                                     frequency:1    
cuff                                     frequency:1    
cuffed                                   frequency:1    
cuffing                                  frequency:1    
culprit                                  frequency:6    
cunning                                  frequency:2    
cup                                      frequency:7    
cupboard                                 frequency:13   
cupids                                   frequency:1    
cups                                     frequency:1    
cure                                     frequency:3    
cured                                    frequency:1    
curious                                  frequency:5    
curiously                                frequency:7    
curled                                   frequency:3    
curling                                  frequency:2    
curly                                    frequency:5    
current                                  frequency:1    
currently                                frequency:1    
curse                                    frequency:8    
cursed                                   frequency:4    
curtain                                  frequency:3    
curtains                                 frequency:5    
curtly                                   frequency:1    
cushion                                  frequency:2    
custard                                  frequency:1    
cut                                      frequency:9    
cutting                                  frequency:4    
d                                        frequency:209  
dabbing                                  frequency:2    
dad                                      frequency:28   
daily                                    frequency:5    
damage                                   frequency:3    
damaged                                  frequency:1    
damp                                     frequency:9    
dampened                                 frequency:1    
dance                                    frequency:6    
dancing                                  frequency:8    
danger                                   frequency:8    
dangerous                                frequency:12   
dangerously                              frequency:1    
dangers                                  frequency:1    
dangling                                 frequency:9    
dare                                     frequency:5    
daresay                                  frequency:5    
daring                                   frequency:5    
dark                                     frequency:84   
darkened                                 frequency:3    
darkening                                frequency:1    
darker                                   frequency:4    
darkest                                  frequency:1    
darkly                                   frequency:4    
darkness                                 frequency:15   
darted                                   frequency:2    
darting                                  frequency:2    
dashboard                                frequency:5    
dashed                                   frequency:9    
dashing                                  frequency:3    
date                                     frequency:4    
daubed                                   frequency:2    
daughter                                 frequency:4    
daughters                                frequency:2    
dawn                                     frequency:4    
dawned                                   frequency:1    
day                                      frequency:35   
daylight                                 frequency:1    
days                                     frequency:21   
daytime                                  frequency:1    
dazed                                    frequency:2    
dazzling                                 frequency:1    
dazzlingly                               frequency:1    
de                                       frequency:6    
dead                                     frequency:28   
deadly                                   frequency:4    
deaf                                     frequency:3    
deafening                                frequency:1    
deafeningly                              frequency:1    
deal                                     frequency:16   
dealt                                    frequency:1    
dean                                     frequency:20   
dear                                     frequency:38   
dearly                                   frequency:1    
death                                    frequency:7    
deathday                                 frequency:7    
deboning                                 frequency:1    
decapitated                              frequency:1    
deceiving                                frequency:1    
december                                 frequency:1    
decent                                   frequency:7    
decide                                   frequency:2    
decided                                  frequency:12   
deciding                                 frequency:2    
decision                                 frequency:3    
decorated                                frequency:2    
decorations                              frequency:1    
decree                                   frequency:2    
decrepit                                 frequency:1    
dedicate                                 frequency:1    
deeds                                    frequency:1    
deep                                     frequency:23   
deeper                                   frequency:4    
deepest                                  frequency:3    
deeply                                   frequency:6    
deepset                                  frequency:1    
defeat                                   frequency:4    
defeated                                 frequency:2    
defend                                   frequency:1    
defender                                 frequency:1    
defense                                  frequency:12   
definitely                               frequency:8    
deflated                                 frequency:1    
deflating                                frequency:1    
delaney                                  frequency:1    
deliberately                             frequency:1    
delicious                                frequency:2    
delighted                                frequency:2    
delightedly                              frequency:3    
deliver                                  frequency:2    
delivered                                frequency:2    
delivering                               frequency:1    
delivery                                 frequency:2    
demanded                                 frequency:1    
demonic                                  frequency:1    
demonstrating                            frequency:1    
demonstration                            frequency:1    
dense                                    frequency:2    
dent                                     frequency:1    
dented                                   frequency:1    
dentist                                  frequency:1    
deny                                     frequency:2    
denying                                  frequency:1    
department                               frequency:3    
depends                                  frequency:1    
depressing                               frequency:2    
deprived                                 frequency:1    
depths                                   frequency:1    
deputy                                   frequency:1    
derisive                                 frequency:1    
descendant                               frequency:1    
descendants                              frequency:1    
descended                                frequency:1    
deserted                                 frequency:11   
deserved                                 frequency:2    
desk                                     frequency:33   
desks                                    frequency:3    
desktop                                  frequency:1    
despairing                               frequency:1    
desperate                                frequency:3    
desperately                              frequency:9    
destroyed                                frequency:2    
detach                                   frequency:1    
detached                                 frequency:1    
details                                  frequency:3    
detect                                   frequency:1    
detective                                frequency:1    
detention                                frequency:6    
detentions                               frequency:1    
detergent                                frequency:1    
determination                            frequency:1    
determined                               frequency:4    
detested                                 frequency:1    
devastated                               frequency:1    
devastation                              frequency:1    
develop                                  frequency:1    
developed                                frequency:1    
devices                                  frequency:1    
devil                                    frequency:1    
devilish                                 frequency:1    
devising                                 frequency:1    
devoted                                  frequency:1    
dew                                      frequency:1    
dia                                      frequency:1    
diagon                                   frequency:6    
diagram                                  frequency:2    
diary                                    frequency:66   
diarycontents                            frequency:1    
did                                      frequency:87   
didn                                     frequency:164  
didsbury                                 frequency:1    
die                                      frequency:8    
died                                     frequency:22   
dies                                     frequency:3    
diet                                     frequency:1    
difference                               frequency:3    
differences                              frequency:1    
different                                frequency:13   
difficult                                frequency:14   
difficulty                               frequency:3    
digging                                  frequency:1    
dignified                                frequency:1    
dim                                      frequency:3    
dimly                                    frequency:7    
dingy                                    frequency:3    
dining                                   frequency:6    
dinner                                   frequency:19   
dip                                      frequency:2    
dipped                                   frequency:2    
dipper                                   frequency:2    
dippet                                   frequency:7    
dippetto                                 frequency:1    
dipping                                  frequency:1    
directed                                 frequency:2    
direction                                frequency:14   
directions                               frequency:1    
dirty                                    frequency:7    
disagreements                            frequency:1    
disappear                                frequency:5    
disappearance                            frequency:1    
disappeared                              frequency:9    
disappoint                               frequency:1    
disappointed                             frequency:5    
disappointment                           frequency:2    
disapproval                              frequency:1    
disapproved                              frequency:1    
disapproving                             frequency:2    
disarm                                   frequency:3    
disarmed                                 frequency:1    
disarming                                frequency:2    
disastrous                               frequency:2    
disbelief                                frequency:3    
discover                                 frequency:1    
discovered                               frequency:7    
discuss                                  frequency:1    
discussing                               frequency:1    
discussion                               frequency:1    
disembodied                              frequency:3    
disgrace                                 frequency:1    
disgraces                                frequency:1    
disgruntled                              frequency:2    
disguise                                 frequency:1    
disgust                                  frequency:3    
disgusted                                frequency:3    
disgusting                               frequency:6    
dish                                     frequency:2    
dishes                                   frequency:2    
disheveled                               frequency:1    
dislike                                  frequency:1    
disliked                                 frequency:2    
dismounted                               frequency:1    
disperse                                 frequency:1    
display                                  frequency:4    
dispose                                  frequency:1    
disregard                                frequency:1    
disrepute                                frequency:1    
dissolved                                frequency:2    
dissolving                               frequency:1    
distance                                 frequency:5    
distant                                  frequency:9    
distantly                                frequency:1    
distinctly                               frequency:3    
distract                                 frequency:3    
distracted                               frequency:3    
distractedly                             frequency:1    
distraught                               frequency:1    
distress                                 frequency:1    
distressed                               frequency:1    
disturbed                                frequency:3    
ditched                                  frequency:1    
dive                                     frequency:2    
dived                                    frequency:9    
diversion                                frequency:2    
dividing                                 frequency:1    
divination                               frequency:1    
divine                                   frequency:1    
diving                                   frequency:2    
dizzy                                    frequency:4    
do                                       frequency:139  
dobby                                    frequency:152  
docile                                   frequency:1    
doctor                                   frequency:1    
dodge                                    frequency:1    
dodged                                   frequency:1    
dodging                                  frequency:4    
dodgy                                    frequency:3    
does                                     frequency:14   
doesn                                    frequency:23   
dog                                      frequency:5    
doin                                     frequency:4    
doing                                    frequency:35   
doll                                     frequency:1    
dollops                                  frequency:1    
domed                                    frequency:6    
don                                      frequency:150  
done                                     frequency:38   
doom                                     frequency:1    
door                                     frequency:120  
doorknob                                 frequency:1    
doors                                    frequency:22   
doorstep                                 frequency:1    
doorway                                  frequency:6    
dormitories                              frequency:3    
dormitory                                frequency:22   
dose                                     frequency:1    
double                                   frequency:7    
doubled                                  frequency:3    
doublet                                  frequency:1    
doubling                                 frequency:1    
doubt                                    frequency:9    
doubted                                  frequency:1    
doubts                                   frequency:1    
doughnut                                 frequency:1    
down                                     frequency:163  
downhill                                 frequency:1    
downstairs                               frequency:6    
downward                                 frequency:2    
dozen                                    frequency:7    
dozens                                   frequency:1    
dr                                       frequency:1    
draco                                    frequency:35   
draft                                    frequency:3    
dragged                                  frequency:5    
dragging                                 frequency:3    
dragon                                   frequency:5    
dragons                                  frequency:1    
drain                                    frequency:2    
draining                                 frequency:2    
dramatic                                 frequency:1    
dramatically                             frequency:3    
drank                                    frequency:2    
draped                                   frequency:1    
drapes                                   frequency:1    
draught                                  frequency:3    
draw                                     frequency:3    
drawer                                   frequency:4    
drawers                                  frequency:2    
drawing                                  frequency:5    
drawings                                 frequency:1    
drawled                                  frequency:2    
drawling                                 frequency:1    
drawn                                    frequency:3    
dread                                    frequency:4    
dreadful                                 frequency:6    
dreading                                 frequency:1    
dream                                    frequency:5    
dreamed                                  frequency:1    
dregs                                    frequency:1    
drenched                                 frequency:6    
dress                                    frequency:3    
dressed                                  frequency:7    
dressing                                 frequency:1    
drew                                     frequency:8    
dribbled                                 frequency:2    
drier                                    frequency:1    
drift                                    frequency:1    
drifted                                  frequency:2    
drifting                                 frequency:1    
drills                                   frequency:2    
drink                                    frequency:4    
drinker                                  frequency:1    
drinking                                 frequency:2    
drinks                                   frequency:1    
drip                                     frequency:3    
dripped                                  frequency:1    
dripping                                 frequency:2    
drive                                    frequency:7    
driven                                   frequency:2    
drives                                   frequency:1    
driving                                  frequency:1    
drone                                    frequency:1    
droned                                   frequency:1    
drooped                                  frequency:2    
drooping                                 frequency:1    
drop                                     frequency:7    
dropped                                  frequency:30   
dropping                                 frequency:7    
drops                                    frequency:1    
drove                                    frequency:4    
drowned                                  frequency:4    
drowsy                                   frequency:4    
drumming                                 frequency:1    
drumroll                                 frequency:1    
drunk                                    frequency:1    
drunkenly                                frequency:1    
dry                                      frequency:7    
drying                                   frequency:1    
duck                                     frequency:1    
ducked                                   frequency:6    
ducking                                  frequency:1    
dudley                                   frequency:36   
due                                      frequency:2    
duel                                     frequency:2    
dueling                                  frequency:10   
duels                                    frequency:1    
dug                                      frequency:1    
dull                                     frequency:9    
dullest                                  frequency:1    
dully                                    frequency:3    
dumbledore                               frequency:161  
dumbstruck                               frequency:1    
dung                                     frequency:5    
dungeon                                  frequency:11   
dungeons                                 frequency:6    
dunno                                    frequency:6    
during                                   frequency:6    
dursley                                  frequency:4    
dursleys                                 frequency:36   
dust                                     frequency:2    
dusted                                   frequency:1    
duster                                   frequency:1    
dusty                                    frequency:3    
duty                                     frequency:2    
dwarf                                    frequency:6    
dwarfs                                   frequency:4    
dwell                                    frequency:1    
dwelling                                 frequency:1    
dwells                                   frequency:2    
dwindling                                frequency:1    
dying                                    frequency:4    
each                                     frequency:32   
eager                                    frequency:2    
eagerly                                  frequency:12   
eagle                                    frequency:2    
eagled                                   frequency:1    
ear                                      frequency:20   
eardrums                                 frequency:1    
earlier                                  frequency:2    
early                                    frequency:9    
earmuffs                                 frequency:6    
earned                                   frequency:1    
earnestly                                frequency:1    
earning                                  frequency:1    
earns                                    frequency:1    
ears                                     frequency:27   
earshot                                  frequency:2    
earsplitting                             frequency:2    
earth                                    frequency:9    
eased                                    frequency:2    
easier                                   frequency:2    
easily                                   frequency:5    
east                                     frequency:1    
easter                                   frequency:1    
easy                                     frequency:7    
eat                                      frequency:10   
eaten                                    frequency:2    
eatin                                    frequency:1    
eating                                   frequency:7    
ebb                                      frequency:1    
echoed                                   frequency:7    
echoing                                  frequency:9    
ecstasy                                  frequency:1    
ecstatically                             frequency:1    
edge                                     frequency:14   
edged                                    frequency:4    
edges                                    frequency:3    
edging                                   frequency:2    
educated                                 frequency:1    
eemed                                    frequency:1    
eerie                                    frequency:2    
effect                                   frequency:6    
effective                                frequency:1    
effectively                              frequency:2    
effects                                  frequency:1    
effort                                   frequency:1    
egg                                      frequency:4    
egging                                   frequency:2    
eggnog                                   frequency:1    
eggs                                     frequency:5    
egypt                                    frequency:2    
eh                                       frequency:6    
eight                                    frequency:16   
eighteen                                 frequency:1    
either                                   frequency:22   
ejecting                                 frequency:1    
elaborately                              frequency:1    
elbow                                    frequency:10   
elbowed                                  frequency:1    
elbowing                                 frequency:1    
elbows                                   frequency:1    
elder                                    frequency:2    
electric                                 frequency:1    
elegant                                  frequency:1    
elephant                                 frequency:2    
eleven                                   frequency:7    
elf                                      frequency:28   
else                                     frequency:39   
elsewhere                                frequency:1    
elves                                    frequency:3    
em                                       frequency:2    
embarrass                                frequency:1    
embarrassed                              frequency:1    
embarrassedly                            frequency:1    
emblazoned                               frequency:1    
embrace                                  frequency:1    
emerald                                  frequency:1    
emerged                                  frequency:12   
emergency                                frequency:1    
emerging                                 frequency:5    
emitted                                  frequency:2    
emitting                                 frequency:2    
emotion                                  frequency:1    
empty                                    frequency:25   
en                                       frequency:1    
enchant                                  frequency:3    
enchanted                                frequency:4    
enchanting                               frequency:2    
enchantment                              frequency:1    
enchantments                             frequency:1    
encouragingly                            frequency:1    
encrusted                                frequency:1    
encyclopedia                             frequency:1    
end                                      frequency:49   
ended                                    frequency:7    
ending                                   frequency:1    
endless                                  frequency:4    
endlessly                                frequency:1    
ends                                     frequency:8    
enemies                                  frequency:3    
energetically                            frequency:1    
engine                                   frequency:8    
engorgement                              frequency:1    
engraved                                 frequency:2    
engulfed                                 frequency:1    
enjoy                                    frequency:3    
enjoyable                                frequency:1    
enjoyed                                  frequency:5    
enjoying                                 frequency:5    
enormous                                 frequency:12   
enough                                   frequency:38   
enraged                                  frequency:1    
enslaved                                 frequency:1    
enslavement                              frequency:1    
enter                                    frequency:3    
entered                                  frequency:17   
entering                                 frequency:1    
entertainment                            frequency:1    
enthusiasm                               frequency:2    
enthusiastically                         frequency:3    
entire                                   frequency:4    
entirely                                 frequency:4    
entrance                                 frequency:22   
entrancing                               frequency:1    
entries                                  frequency:1    
entrust                                  frequency:1    
entwined                                 frequency:1    
envelope                                 frequency:14   
envelopes                                frequency:3    
enviously                                frequency:1    
episode                                  frequency:1    
equal                                    frequency:1    
equally                                  frequency:2    
er                                       frequency:21   
eradication                              frequency:1    
eraser                                   frequency:1    
ernie                                    frequency:35   
errol                                    frequency:9    
erupted                                  frequency:3    
escalator                                frequency:1    
escapators                               frequency:1    
escape                                   frequency:7    
escaped                                  frequency:4    
escort                                   frequency:2    
escorted                                 frequency:3    
especially                               frequency:2    
essay                                    frequency:1    
essence                                  frequency:1    
essential                                frequency:1    
eton                                     frequency:2    
european                                 frequency:1    
evaporate                                frequency:1    
even                                     frequency:94   
evening                                  frequency:22   
ever                                     frequency:59   
every                                    frequency:36   
everybody                                frequency:4    
everyone                                 frequency:45   
everything                               frequency:30   
everywhere                               frequency:9    
evidence                                 frequency:3    
evidently                                frequency:3    
evil                                     frequency:5    
evilly                                   frequency:1    
exactly                                  frequency:30   
exam                                     frequency:2    
examine                                  frequency:5    
examined                                 frequency:1    
examining                                frequency:4    
example                                  frequency:2    
exams                                    frequency:1    
exasperated                              frequency:4    
excellent                                frequency:10   
except                                   frequency:16   
exchanged                                frequency:6    
excited                                  frequency:8    
excitedly                                frequency:8    
excitement                               frequency:6    
exciting                                 frequency:2    
excuse                                   frequency:3    
excuses                                  frequency:1    
exercise                                 frequency:2    
exhaust                                  frequency:1    
exhausted                                frequency:2    
exist                                    frequency:5    
exit                                     frequency:2    
exiting                                  frequency:1    
exotic                                   frequency:1    
expanded                                 frequency:3    
expect                                   frequency:12   
expectant                                frequency:1    
